telemetry_sequence,stm32_tick_ms,vision_frame_id,ball_x_px,error_px,velocity_px_s,p_term_us,i_term_us,d_term_us,control_offset_us,servo_target_us,servo_current_us,guard_state,measurement_status,control_flags,motion_state,motion_flags,motion_link_valid,acc_track_mg,yaw_rate_dps,vibration_level_mg,line_error,left_speed,right_speed,turn_command,motion_sequence,motion_age_ms,lost_grace,lost_age_ms,lost_recovery,pid_sum_raw_us,pid_sum_directed_us,acc_filtered_mg,af_raw_us,af_clamped_us,af_slewed_us,yaw_raw_dps,speed_average,speed_scale_x1000,yf_raw_us,yf_clamped_us,yf_slewed_us,hold_pwm_effective_us,feedforward_total_us,servo_prelimit_us,servo_flags,motion_bias_active_us,turn_scale,yaw_handover,turn_preview_raw_us,turn_preview_slewed_us
213,4282,0,0,0,0,0,0,0,0,1305,1305,0,255,65,5,1,1,0,-2.6,15,0,19,4,0,80,8,0,0,0,0,0,-2,-3,-3,-3,0.0,0,0,0,0,0,1302,-3,1302,0,0,0.0,0.0,0,0
214,4302,0,0,0,0,0,0,0,0,1305,1305,0,255,65,5,1,1,0,-2.1,14,0,7,8,0,81,8,0,0,0,0,0,-2,-2,-2,-2,0.0,0,0,0,0,0,1303,-2,1303,0,0,0.0,0.0,0,0
215,4322,0,0,0,0,0,0,0,0,1305,1305,0,255,65,5,1,1,-9,2.6,12,0,8,29,0,82,8,0,0,0,0,0,-4,-6,-6,-6,0.0,0,0,0,0,0,1299,-6,1299,0,0,0.0,0.0,0,0
216,4342,0,0,0,0,0,0,0,0,1305,1305,0,255,65,5,1,1,0,5.1000000000000005,12,-1,14,27,0,83,8,0,0,0,0,0,-3,-4,-4,-4,0.0,0,0,0,0,0,1301,-4,1301,0,0,0.0,0.0,0,0
217,4362,0,0,0,0,0,0,0,0,1305,1305,0,255,65,5,1,1,0,2.6,7,0,7,24,0,84,7,0,0,0,0,0,-2,-3,-3,-3,0.0,0,0,0,0,0,1302,-3,1302,0,0,0.0,0.0,0,0
218,4382,0,0,0,0,0,0,0,0,1305,1305,0,255,65,5,1,1,0,2.6,7,0,7,24,0,84,27,0,0,0,0,0,-1,-2,-2,-2,0.0,0,0,0,0,0,1303,-2,1303,0,0,0.0,0.0,0,0
219,4402,0,0,0,0,0,0,0,0,1305,1305,0,255,65,5,1,1,10,2.8000000000000003,10,1,0,17,0,85,17,0,0,0,0,0,2,3,3,3,0.0,0,0,0,0,0,1308,3,1308,0,0,0.0,0.0,0,0
220,4422,0,0,0,0,0,0,0,0,1305,1305,0,255,65,5,1,1,11,4.0,11,1,0,6,0,86,17,0,0,0,0,0,5,7,7,7,0.0,0,0,0,0,0,1312,7,1312,0,0,0.0,0.0,0,0
221,4442,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,23,3.0,14,2,0,0,0,87,17,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
222,4462,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,23,0.7000000000000001,12,2,0,0,0,88,17,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
223,4482,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,14,-0.5,12,1,0,0,0,89,16,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
224,4502,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,8,-1.7000000000000002,10,1,0,0,0,90,6,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
225,4522,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,0,-2.2,10,1,0,0,0,91,6,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
226,4542,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,0,-2.3000000000000003,7,1,0,0,0,92,6,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
227,4562,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,9,-2.7,8,1,0,-2,0,93,6,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
228,4582,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,0,-1.7000000000000002,7,1,0,-1,0,94,6,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
229,4602,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,0,-1.7000000000000002,7,1,0,-1,0,94,26,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
230,4622,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,0,-1.7000000000000002,6,1,0,0,0,95,15,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
231,4642,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,0,-1.4000000000000001,5,1,0,0,0,96,15,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
232,4662,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,0,0.4,5,1,0,0,0,97,15,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
233,4682,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,-10,5.7,7,1,0,3,0,98,15,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
234,4702,0,0,0,0,0,0,0,0,1305,1305,0,255,65,5,1,1,0,9.4,10,0,0,8,0,99,15,0,0,0,0,0,3,5,5,5,0.0,0,0,0,0,0,1310,5,1310,0,0,0.0,0.0,0,0
235,4722,0,0,0,0,0,0,0,0,1305,1305,0,255,65,5,1,1,0,1.4000000000000001,12,0,-1,15,0,100,4,0,0,0,0,0,2,4,4,4,0.0,0,0,0,0,0,1309,4,1309,0,0,0.0,0.0,0,0
236,4742,0,0,0,0,0,0,0,0,1305,1305,0,255,65,5,1,1,0,-3.0,12,1,0,18,0,101,4,0,0,0,0,0,2,2,2,2,0.0,0,0,0,0,0,1307,2,1307,0,0,0.0,0.0,0,0
237,4762,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,0,-4.7,19,2,2,2,0,102,4,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
238,4782,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,16,-4.1000000000000005,19,2,3,-4,0,103,4,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
239,4802,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,18,-3.5,16,2,0,-2,0,104,4,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
242,4862,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,0,-2.6,16,2,0,0,0,106,13,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
243,4882,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,0,-2.9000000000000004,10,2,0,0,0,107,13,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
244,4902,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,9,-3.4000000000000004,10,2,1,0,0,108,13,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
245,4922,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,21,-3.4000000000000004,12,2,0,0,0,109,13,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
246,4942,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,0,-2.1,16,2,0,0,0,110,2,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
247,4962,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,0,-0.7000000000000001,14,2,0,0,0,111,2,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
248,4982,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,0,-0.4,14,2,0,0,0,112,2,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
249,5002,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,0,-0.6000000000000001,13,2,0,0,0,113,2,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
250,5022,0,0,0,0,0,0,0,0,1305,1305,0,255,65,0,1,1,8,-0.5,12,2,0,0,0,114,2,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,1305,0,1305,0,0,0.0,0.0,0,0
251,5042,0,412,94,0,376,0,0,-376,929,1305,5,0,221,0,1,1,8,-0.5,12,2,0,0,0,114,22,0,0,0,376,-376,2,0,0,0,0.0,0,0,0,0,0,1305,0,929,2,0,0.0,0.0,0,0
252,5062,0,412,94,0,376,0,0,-376,929,1255,5,0,93,0,1,1,0,1.0,9,2,0,0,0,115,11,0,0,0,376,-376,2,0,0,0,0.0,0,0,0,0,0,1305,0,929,2,0,0.0,0.0,0,0
253,5082,0,412,94,0,376,0,0,-376,929,1205,5,0,93,0,1,1,20,2.3000000000000003,13,2,0,1,0,116,11,0,0,0,376,-376,2,0,0,0,0.0,0,0,0,0,0,1305,0,929,2,0,0.0,0.0,0,0
254,5102,0,412,94,0,376,0,0,-376,929,1155,5,0,93,0,1,1,20,0.4,12,1,0,0,0,117,11,0,0,0,376,-376,2,0,0,0,0.0,0,0,0,0,0,1305,0,929,2,0,0.0,0.0,0,0
255,5122,2,416,90,0,360,0,0,-360,945,1105,5,0,221,0,1,1,23,-1.2000000000000002,13,1,0,0,0,118,11,0,0,0,360,-360,2,0,0,0,0.0,0,0,0,0,0,1305,0,945,2,0,0.0,0.0,0,0
256,5142,2,416,90,0,360,0,0,-360,945,1055,5,0,93,0,1,1,10,-1.2000000000000002,15,1,0,0,0,119,11,0,0,0,360,-360,2,0,0,0,0.0,0,0,0,0,0,1305,0,945,2,0,0.0,0.0,0,0
257,5162,4,418,88,10,352,0,-10,-342,963,1005,5,0,221,0,1,1,8,-0.7000000000000001,14,1,0,0,0,120,1,0,0,0,342,-342,2,0,0,0,0.0,0,0,0,0,0,1305,0,963,2,0,0.0,0.0,0,0
258,5182,5,419,87,19,348,0,-19,-329,976,963,5,0,221,0,1,1,8,-0.7000000000000001,14,1,0,0,0,120,21,0,0,0,329,-329,2,0,0,0,0.0,0,0,0,0,0,1305,0,976,2,0,0.0,0.0,0,0
259,5202,7,421,85,26,340,0,-26,-314,991,976,5,0,221,0,1,1,0,-1.4000000000000001,11,1,0,0,0,121,20,0,0,0,314,-314,2,0,0,0,0.0,0,0,0,0,0,1305,0,991,2,0,0.0,0.0,0,0
260,5222,8,423,83,33,332,0,-33,-299,1006,991,5,0,221,0,1,1,8,-1.6,14,1,0,0,0,122,20,0,0,0,299,-299,2,0,0,0,0.0,0,0,0,0,0,1305,0,1006,2,0,0.0,0.0,0,0
261,5242,10,426,80,44,320,2,-44,-278,1027,1006,5,0,221,0,1,1,11,-1.8,10,2,0,0,0,124,1,0,0,0,278,-278,2,0,0,0,0.0,0,0,0,0,0,1305,0,1027,2,0,0.0,0.0,0,0
262,5262,12,429,77,54,308,4,-54,-258,1047,1027,5,0,221,0,1,1,11,-1.8,10,2,0,0,0,124,21,0,0,0,258,-258,2,0,0,0,0.0,0,0,0,0,0,1305,0,1047,2,0,0.0,0.0,0,0
263,5282,14,434,72,71,288,6,-71,-224,1081,1047,5,0,221,0,1,1,0,-2.2,11,2,0,0,0,125,11,0,0,0,224,-224,2,0,0,0,0.0,0,0,0,0,0,1305,0,1081,2,0,0.0,0.0,0,0
264,5302,15,436,70,85,280,7,-85,-202,1103,1081,5,0,221,0,1,1,8,-2.6,10,2,0,0,0,126,10,0,0,0,202,-202,2,0,0,0,0.0,0,0,0,0,0,1305,0,1103,2,0,0.0,0.0,0,0
265,5322,16,439,67,102,268,8,-102,-174,1131,1103,5,0,221,0,1,1,8,-2.5,7,2,0,0,0,127,10,0,0,0,174,-174,2,0,0,0,0.0,0,0,0,0,0,1305,0,1131,2,0,0.0,0.0,0,0
266,5342,18,447,59,122,236,11,-122,-125,1180,1131,5,0,221,0,1,1,9,-2.1,7,2,0,0,0,128,10,0,0,0,125,-125,2,0,0,0,0.0,0,0,0,0,0,1305,0,1180,2,0,0.0,0.0,0,0
267,5362,19,450,56,140,224,11,-140,-96,1209,1180,5,0,221,0,1,1,0,-1.8,8,2,0,0,0,129,10,0,0,0,96,-96,2,0,0,0,0.0,0,0,0,0,0,1305,0,1209,2,0,0.0,0.0,0,0
268,5382,21,453,53,153,212,13,-153,-72,1233,1209,5,0,221,0,1,1,0,-1.8,8,2,0,0,0,129,30,0,0,0,72,-72,2,0,0,0,0.0,0,0,0,0,0,1305,0,1233,2,0,0.0,0.0,0,0
269,5402,23,457,49,163,196,14,-163,-47,1258,1233,5,0,221,0,1,1,13,-2.0,8,2,0,0,0,131,0,0,0,0,47,-47,2,0,0,0,0.0,0,0,0,0,0,1305,0,1258,2,0,0.0,0.0,0,0
270,5422,25,463,43,170,172,16,-170,-17,1288,1258,5,0,221,0,1,1,13,-2.0,8,2,0,0,0,131,20,0,0,0,17,-17,2,0,0,0,0.0,0,0,0,0,0,1305,0,1288,2,0,0.0,0.0,0,0
271,5442,26,466,40,178,160,16,-178,2,1307,1288,5,0,221,0,1,1,10,-2.0,8,2,0,0,0,132,20,0,0,0,-2,2,2,0,0,0,0.0,0,0,0,0,0,1305,0,1307,2,0,0.0,0.0,0,0
272,5462,28,470,36,183,144,17,-183,22,1327,1307,5,0,221,0,1,1,9,-2.3000000000000003,7,2,0,0,0,134,1,0,0,0,-22,22,2,0,0,0,0.0,0,0,0,0,0,1305,0,1327,2,0,0.0,0.0,0,0
273,5482,30,476,30,191,120,18,-191,53,1358,1327,5,0,221,0,1,1,9,-2.3000000000000003,7,2,0,0,0,134,21,0,0,0,-53,53,2,0,0,0,0.0,0,0,0,0,0,1305,0,1358,2,0,0.0,0.0,0,0
274,5502,31,478,28,195,112,19,-195,64,1369,1358,5,0,221,0,1,1,15,-3.8000000000000003,6,2,0,0,0,135,11,0,0,0,-64,64,2,0,0,0,0.0,0,0,0,0,0,1305,0,1369,2,0,0.0,0.0,0,0
275,5522,33,484,22,198,88,19,-198,91,1396,1369,5,0,221,0,1,1,19,-5.800000000000001,6,3,0,0,0,136,11,0,0,0,-91,91,2,0,0,0,0.0,0,0,0,0,0,1305,0,1396,2,0,0.0,0.0,0,0
276,5542,35,490,16,201,64,20,-201,118,1423,1396,5,0,221,0,1,1,19,-6.9,5,3,0,0,0,137,10,0,0,0,-118,118,2,0,0,0,0.0,0,0,0,0,0,1305,0,1423,2,0,0.0,0.0,0,0
277,5562,36,492,14,205,56,20,-205,129,1434,1423,5,0,221,0,1,1,0,-6.4,10,2,0,-1,0,138,11,0,0,0,-129,129,2,0,0,0,0.0,0,0,0,0,0,1305,0,1434,2,0,0.0,0.0,0,0
278,5582,38,496,10,208,40,20,-208,148,1453,1434,5,0,221,0,1,1,0,-4.5,10,2,0,0,0,139,10,0,0,0,-148,148,2,0,0,0,0.0,0,0,0,0,0,1305,0,1453,2,0,0.0,0.0,0,0
279,5602,40,502,4,213,0,20,-213,193,1498,1453,5,0,221,0,1,1,0,-4.5,10,2,0,0,0,139,30,0,0,0,-193,193,2,0,0,0,0.0,0,0,0,0,0,1305,0,1498,2,0,0.0,0.0,0,0
280,5622,42,506,0,213,0,20,-213,193,1498,1498,5,0,221,0,1,1,0,-1.4000000000000001,11,2,0,0,0,141,1,0,0,0,-193,193,2,0,0,0,0.0,0,0,0,0,0,1305,0,1498,0,0,0.0,0.0,0,0
281,5642,43,509,-3,213,0,20,-213,193,1498,1498,5,0,221,0,1,1,0,-1.4000000000000001,11,2,0,0,0,141,21,0,0,0,-193,193,2,0,0,0,0.0,0,0,0,0,0,1305,0,1498,0,0,0.0,0.0,0,0
282,5662,45,514,-8,213,-32,20,-213,225,1530,1498,5,0,221,0,1,1,0,-0.4,8,2,0,0,0,143,1,0,0,0,-225,225,2,0,0,0,0.0,0,0,0,0,0,1305,0,1530,2,0,0.0,0.0,0,0
283,5682,47,517,-11,210,-44,19,-210,235,1540,1530,5,0,221,0,1,1,8,-0.7000000000000001,6,2,0,0,0,144,1,0,0,0,-235,235,2,0,0,0,0.0,0,0,0,0,0,1305,0,1540,2,0,0.0,0.0,0,0
284,5702,48,518,-12,205,-48,19,-205,234,1539,1540,5,0,221,0,1,1,8,-0.7000000000000001,6,2,0,0,0,144,21,0,0,0,-234,234,2,0,0,0,0.0,0,0,0,0,0,1305,0,1539,2,0,0.0,0.0,0,0
285,5722,50,522,-16,197,-64,19,-197,243,1548,1539,5,0,221,0,1,1,9,-1.0,3,2,0,0,0,145,11,0,0,0,-243,243,2,0,0,0,0.0,0,0,0,0,0,1305,0,1548,2,0,0.0,0.0,0,0
286,5742,52,526,-20,188,-80,18,-188,250,1555,1548,5,0,221,0,1,1,0,-1.0,3,2,0,0,0,146,11,0,0,0,-250,250,2,0,0,0,0.0,0,0,0,0,0,1305,0,1555,2,0,0.0,0.0,0,0
287,5762,54,529,-23,180,-92,18,-180,254,1559,1555,5,0,221,0,1,1,9,-1.1,3,2,0,0,0,147,10,0,0,0,-254,254,2,0,0,0,0.0,0,0,0,0,0,1305,0,1559,2,0,0.0,0.0,0,0
288,5782,55,531,-25,174,-100,17,-174,257,1562,1559,5,0,221,0,1,1,0,-1.1,2,2,0,0,0,148,10,0,0,0,-257,257,2,0,0,0,0.0,0,0,0,0,0,1305,0,1562,2,0,0.0,0.0,0,0
289,5802,57,533,-27,169,-108,17,-169,261,1566,1562,5,0,221,0,1,1,0,-1.2000000000000002,2,2,0,0,0,149,10,0,0,0,-261,261,2,0,0,0,0.0,0,0,0,0,0,1305,0,1566,2,0,0.0,0.0,0,0
290,5822,59,535,-29,161,-116,16,-161,261,1566,1566,5,0,221,0,1,1,0,-1.2000000000000002,2,2,0,0,0,149,30,0,0,0,-261,261,2,0,0,0,0.0,0,0,0,0,0,1305,0,1566,0,0,0.0,0.0,0,0
291,5842,61,537,-31,149,-124,15,-149,259,1564,1566,5,0,221,0,1,1,9,-1.1,2,2,0,0,0,151,1,0,0,0,-259,259,2,0,0,0,0.0,0,0,0,0,0,1305,0,1564,2,0,0.0,0.0,0,0
292,5862,62,539,-33,140,-132,14,-140,258,1563,1564,5,0,221,0,1,1,9,-1.1,2,2,0,0,0,151,21,0,0,0,-258,258,2,0,0,0,0.0,0,0,0,0,0,1305,0,1563,2,0,0.0,0.0,0,0
293,5882,63,541,-35,131,-140,13,-131,257,1562,1563,5,0,221,0,1,1,8,-1.0,2,2,0,0,0,152,20,0,0,0,-257,257,2,0,0,0,0.0,0,0,0,0,0,1305,0,1562,2,0,0.0,0.0,0,0
294,5902,65,542,-36,122,-144,12,-122,254,1559,1562,5,0,221,0,1,1,10,-1.0,1,2,0,0,0,154,1,0,0,0,-254,254,2,0,0,0,0.0,0,0,0,0,0,1305,0,1559,2,0,0.0,0.0,0,0
295,5922,66,543,-37,115,-148,12,-115,251,1556,1559,5,0,221,0,1,1,10,-1.0,1,2,0,0,0,154,21,0,0,0,-251,251,2,0,0,0,0.0,0,0,0,0,0,1305,0,1556,2,0,0.0,0.0,0,0
296,5942,68,545,-39,109,-156,11,-109,254,1559,1556,5,0,221,0,1,1,0,-1.2000000000000002,1,2,0,0,0,155,11,0,0,0,-254,254,2,0,0,0,0.0,0,0,0,0,0,1305,0,1559,2,0,0.0,0.0,0,0
297,5962,70,546,-40,101,-160,10,-101,251,1556,1559,5,0,221,0,1,1,0,-1.3,2,2,0,0,0,156,11,0,0,0,-251,251,2,0,0,0,0.0,0,0,0,0,0,1305,0,1556,2,0,0.0,0.0,0,0
298,5982,72,545,-39,90,-156,9,-90,237,1542,1556,5,0,221,0,1,1,8,-1.4000000000000001,2,2,0,0,0,157,10,0,0,0,-237,237,2,0,0,0,0.0,0,0,0,0,0,1305,0,1542,2,0,0.0,0.0,0,0
299,6002,73,544,-38,79,-152,8,-79,223,1528,1542,5,0,221,0,1,1,0,-1.5,2,2,0,0,0,158,10,0,0,0,-223,223,2,0,0,0,0.0,0,0,0,0,0,1305,0,1528,2,0,0.0,0.0,0,0
300,6022,75,544,-38,63,-152,7,-63,209,1514,1528,5,0,221,0,1,1,8,-1.4000000000000001,2,2,0,0,0,159,10,0,0,0,-209,209,2,0,0,0,0.0,0,0,0,0,0,1305,0,1514,2,0,0.0,0.0,0,0
301,6042,76,544,-38,51,-152,6,-51,196,1501,1514,5,0,221,0,1,1,8,-1.4000000000000001,2,2,0,0,0,159,30,0,0,0,-196,196,2,0,0,0,0.0,0,0,0,0,0,1305,0,1501,2,0,0.0,0.0,0,0
302,6062,78,544,-38,38,-152,5,-38,184,1489,1501,5,0,221,0,1,1,10,-1.2000000000000002,2,2,0,0,0,161,1,0,0,0,-184,184,2,0,0,0,0.0,0,0,0,0,0,1305,0,1489,2,0,0.0,0.0,0,0
303,6082,80,544,-38,27,-152,4,-27,175,1480,1489,5,0,221,0,1,1,43,0.6000000000000001,11,2,0,0,0,162,1,0,0,0,-175,175,2,0,0,0,0.0,0,0,0,0,0,1305,0,1480,2,0,0.0,0.0,0,0
304,6102,82,541,-35,18,-140,3,-18,154,1459,1480,5,0,221,0,1,1,43,0.6000000000000001,11,2,0,0,0,162,21,0,0,0,-154,154,2,0,0,0,0.0,0,0,0,0,0,1305,0,1459,2,0,0.0,0.0,0,0
305,6122,84,540,-34,6,-136,2,-6,140,1445,1459,5,0,221,0,1,1,0,4.6000000000000005,24,1,-5,0,0,163,20,0,0,0,-140,140,2,0,0,0,0.0,0,0,0,0,0,1305,0,1445,2,0,0.0,0.0,0,0
306,6142,86,541,-35,-2,-140,2,2,136,1423,1445,5,0,221,5,1,1,-43,2.7,37,0,-6,0,0,164,20,0,0,0,-136,136,-12,-18,-18,-18,0.0,0,0,0,0,0,1287,-18,1423,2,0,0.0,0.0,0,0
307,6162,87,542,-36,-8,-144,1,8,135,1440,1423,5,0,221,0,1,1,0,1.0,49,1,5,0,0,165,11,0,0,0,-135,135,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1440,2,0,0.0,0.0,0,0
308,6182,89,542,-36,-10,-144,0,10,134,1439,1440,5,0,221,0,1,1,0,1.2000000000000002,50,2,0,0,0,166,11,0,0,0,-134,134,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1439,2,0,0.0,0.0,0,0
309,6202,91,541,-35,-6,-140,-1,6,135,1440,1439,5,0,221,0,1,1,11,0.30000000000000004,42,2,0,0,0,167,11,0,0,0,-135,135,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1440,2,0,0.0,0.0,0,0
310,6222,92,540,-34,-5,-136,-1,5,132,1437,1440,5,0,221,0,1,1,18,-1.4000000000000001,31,2,0,0,0,168,10,0,0,0,-132,132,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1437,2,0,0.0,0.0,0,0
311,6242,94,537,-31,-9,-124,-2,9,117,1422,1437,5,0,221,0,1,1,37,-0.8,26,2,0,0,0,169,10,0,0,0,-117,117,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1422,2,0,0.0,0.0,0,0
312,6262,96,532,-26,-26,-104,-3,26,81,1386,1422,5,0,221,0,1,1,37,-0.8,26,2,0,0,0,169,30,0,0,0,-81,81,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1386,2,0,0.0,0.0,0,0
313,6282,98,529,-23,-48,-92,-4,48,48,1353,1386,5,0,221,0,1,1,0,0.1,24,1,0,0,0,171,1,0,0,0,-48,48,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1353,2,0,0.0,0.0,0,0
314,6302,100,527,-21,-68,-84,-4,68,21,1326,1353,5,0,221,0,1,1,0,0.1,25,2,0,0,0,172,1,0,0,0,-21,21,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1326,2,0,0.0,0.0,0,0
315,6322,101,527,-21,-81,-84,-4,81,8,1313,1326,5,0,221,0,1,1,0,0.1,25,2,0,0,0,172,21,0,0,0,-8,8,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1313,2,0,0.0,0.0,0,0
316,6342,103,526,-20,-85,-80,-5,85,0,1305,1313,5,0,221,0,1,1,10,-0.7000000000000001,26,2,0,0,0,173,20,0,0,0,0,0,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1305,2,0,0.0,0.0,0,0
317,6362,105,526,-20,-79,-80,-6,79,6,1311,1305,5,0,221,0,1,1,11,-1.5,23,2,0,0,0,174,20,0,0,0,-6,6,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1311,2,0,0.0,0.0,0,0
318,6382,106,525,-19,-74,-76,-6,74,8,1313,1311,5,0,221,0,1,1,0,-1.2000000000000002,14,2,0,0,0,175,10,0,0,0,-8,8,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1313,2,0,0.0,0.0,0,0
319,6402,108,524,-18,-66,-72,-6,66,12,1317,1313,5,0,221,0,1,1,0,-1.5,12,2,1,0,0,176,10,0,0,0,-12,12,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1317,2,0,0.0,0.0,0,0
320,6422,110,521,-15,-64,-60,-7,64,3,1308,1317,5,0,221,0,1,1,0,-1.5,11,2,0,0,0,177,10,0,0,0,-3,3,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1308,2,0,0.0,0.0,0,0
321,6442,112,519,-13,-66,-52,-7,66,-6,1299,1308,5,0,221,0,1,1,0,-1.3,7,2,0,0,0,178,10,0,0,0,6,-6,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1299,2,0,0.0,0.0,0,0
322,6462,113,517,-11,-69,-44,-7,69,-18,1287,1299,5,0,221,0,1,1,0,-1.0,4,2,0,0,0,179,9,0,0,0,18,-18,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1287,2,0,0.0,0.0,0,0
323,6482,115,515,-9,-76,-36,-8,76,-32,1273,1287,5,0,221,0,1,1,0,-1.0,4,2,0,0,0,179,29,0,0,0,32,-32,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1273,2,0,0.0,0.0,0,0
324,6502,117,512,-6,-83,-24,-8,83,-51,1254,1273,5,0,221,0,1,1,13,-0.9,4,2,0,0,0,180,20,0,0,0,51,-51,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1254,2,0,0.0,0.0,0,0
325,6522,119,510,-4,-88,0,-8,88,-81,1224,1254,5,0,221,0,1,1,12,-1.3,4,3,0,0,0,182,1,0,0,0,81,-81,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1224,2,0,0.0,0.0,0,0
326,6542,121,508,-2,-92,0,-8,92,-84,1221,1224,5,0,221,0,1,1,12,-1.3,5,3,0,0,0,183,1,0,0,0,84,-84,-12,0,0,0,0.0,0,0,0,0,0,1305,0,1221,2,0,0.0,0.0,0,0
